"Subject","rt","stimulus","TranscriptionEnglish","Rating","CodingForStimulus","responseType","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English2-20241120-101",5235,"treng","trang","7",20,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",3741,"beptus","beptuss","2",21,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4443,"daum","dowm","6",22,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",7701,"ndaik","deigh","5",23,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4492,"bnup","knupp","5",24,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",6052,"mpahk","mpock","4",25,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4076,"gintep","gintep","2",26,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",5299,"gwas","gwass","3",27,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",5996,"tlangduk","langduck","5",28,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4179,"gatdum","getdom","6",29,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",6379,"druksan","druksan","4",30,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",3859,"pesgut","pescut","5",31,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",8739,"gakdum","gacktem","4",32,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",9213,"driksum","dricksum","2",33,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4436,"stup","stoop","7",34,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4339,"nasgek","naskeg","3",35,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4502,"nungtem","nuntim","1",36,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4096,"gmut","gmut","5",37,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",2954,"guut","goot","7",38,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4939,"dletgin","blackgen","2",39,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4802,"dliim","gleem","5",40,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",6122,"dunbem","dunbam","2",41,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",5788,"dmat","dmat","2",42,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",5556,"bimkun","bimkun","1",43,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",5556,"genpum","genpum","1",44,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",3386,"bim","bim","5",45,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4691,"sandup","sandup","6",46,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",9481,"dlupgik","loopkig","3",47,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",3810,"keptus","keptuss","2",48,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",7915,"tlakgung","flackgune","2",49,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",3275,"daip","dype","5",50,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4684,"gekpup","geckpup","2",51,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",3148,"mpat","mpat","1",52,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4042,"biptet","biptet","2",53,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",5347,"staik","styke","7",54,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",3994,"tlunpem","loonpem","2",55,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",5331,"santem","santan","7",56,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",4041,"tlamsus","flamsuss","1",57,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",3545,"bwus","bwuss","2",58,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",6274,"drembip","drembip","2",59,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-101",9066,"tleik","dflake","3",60,"ResponseActual",20,"Female","Yes","French"," Marathi","P0_Q4:Marathi is my other native language (so"
"English2-20241120-102",19311,"tlangduk","kleinduk","2",1,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",16680,"pesgut","paskut","2",2,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6721,"ndek","deck","7",3,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",15818,"staik","styke","3",4,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",8714,"mdak","dack","3",5,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",17757,"daip","dype","1",6,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",11416,"drembip","drembip","1",7,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",29564,"tlakgung","blakgoon","1",8,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6010,"guut","goot","3",9,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",7772,"bwus","bious","1",10,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",10250,"dunbem","dunbem","1",11,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",11244,"sandup","sandeup","2",12,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",15579,"tleik","tlake","1",13,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",8203,"douk","doke","5",14,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",5933,"mpat","pat","7",15,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6499,"bim","bem","5",16,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",11403,"bimkun","bemkun","1",17,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",9763,"biptet","biptet","1",18,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",8745,"dlain","bline","3",19,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",11212,"driksum","driksoon","2",20,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",8476,"santem","santem","5",21,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",10316,"stup","stup","6",22,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",12036,"tlunpem","tuloonpem","1",23,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",7451,"dlang","vlang","1",24,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",12108,"daum","dowme","1",25,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",4651,"dwis","dwiss","6",26,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",4869,"mpahk","pock","7",27,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",15133,"nasgek","nasgeg","3",28,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",5738,"dmat","matte","7",29,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",9500,"treng","trang","4",30,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",20884,"tlamsus","flamsous","2",31,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",16218,"dret","dredt","7",32,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6244,"dlupgik","lupgig","1",33,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6888,"spen","spen","7",34,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",12186,"gekpup","gekpup","1",35,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6994,"dliim","gleam","7",36,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",8067,"trindus","trendus","6",37,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",5450,"beptus","baptus","6",38,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6680,"gakdum","gactum","7",39,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",11401,"pmaut","mount","7",40,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",5933,"tembip","tembip","1",41,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",9922,"druksan","drooksan","1",42,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",5682,"gwas","gwass","7",43,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",12378,"skup","skup","7",44,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",16515,"draspung","draspoon","3",45,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",12680,"genpum","genpoon","1",46,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6162,"gintep","gentep","1",47,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",43018,"gmut","gmooht","5",48,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",12732,"bnup","bnoohp","4",49,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",20406,"gatdum","gatdum","3",50,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",9267,"dlesbup","blassbup","1",51,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",14496,"kmuup","gmoohp","1",52,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",8962,"gukpim","kukpen","7",53,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",10217,"dletgin","blatgen","3",54,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",6761,"keptus","kaptus","7",55,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",7865,"tlaip","flype","4",56,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",18508,"nungtem","noontem","1",57,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",20298,"gwut","gwt","1",58,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",5810,"ndaik","dyke","7",59,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-102",7313,"drensum","drensum","1",60,"ResponseActual",21,"Female/ nonbinary","yes","Japanese"," Tamil"," Korean"
"English2-20241120-93",19240,"douk","doke","5",1,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",11038,"mdak","dake","3",2,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",7378,"bim","dem","6",3,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",12490,"gukpim","cookpin","3",4,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",10050,"spen","spen","6",5,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",11250,"tlangduk","plangdook","2",6,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9314,"drensum","drensum","3",7,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",16091,"ndaik","dike","5",8,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8234,"dret","dret","5",9,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",11971,"pesgut","pessgoot","1",10,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8571,"draspung","draspoon","5",11,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",12364,"drembip","drembip","2",12,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9307,"dlain","blime","6",13,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",13908,"sandup","sandup","6",14,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",10788,"tlakgung","plakgoon","1",15,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8676,"gwut","gwort","2",16,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8987,"bimkun","bimkon","2",17,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9827,"tembip","tembip","2",18,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",7284,"genpum","genpoon","2",19,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",10203,"tlaip","flype","6",20,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",6740,"dlang","flang","6",21,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8085,"nasgek","nasket","3",22,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",12138,"daum","daom","2",23,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9060,"dlupgik","blupgik","1",24,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",7171,"trindus","trendus","5",25,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9108,"keptus","keptus","4",26,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",11364,"dmat","fmat","1",27,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8075,"driksum","driksoon","1",28,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",7660,"dliim","fleem","5",29,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9348,"beptus","baptus","3",30,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",6588,"bnup","fnup","1",31,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",7345,"tlunpem","floonpan","2",32,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9556,"gekpup","gekpuk","1",33,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",5170,"gwas","gwas","1",34,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",6546,"biptet","biptep","2",35,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",5355,"daip","dype","3",36,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8420,"nungtem","noonten","3",37,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",6771,"mpat","npat","1",38,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",4963,"skup","skoop","6",39,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8092,"gintep","gintep","3",40,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",5009,"guut","goot","6",41,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",5491,"ndek","ndeck","1",42,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",7338,"kmuup","fnup","1",43,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9634,"staik","styke","7",44,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",10676,"tleik","nflake","2",45,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",11430,"dunbem","dunbem","5",46,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",10495,"gatdum","getdum","4",47,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",12220,"gakdum","gacktdum","4",48,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9201,"druksan","drooksan","5",49,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",15339,"mpahk","fnpock","1",50,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",11762,"tlamsus","flampsus","5",51,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",7529,"dwis","dwis","4",52,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",8929,"stup","stup","7",53,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",5803,"dlesbup","blasbup","5",54,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",7259,"pmaut","fnmount","1",55,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",5386,"treng","trang","7",56,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",9987,"gmut","gmut","2",57,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",10325,"santem","santan","6",58,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",5217,"dletgin","blatgen","5",59,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-93",5243,"bwus","bwus","3",60,"ResponseActual",21,"woman","yes","Japanese","14"," 7 years"
"English2-20241120-94",22351,"daum","dowm","5",1,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6431,"tlunpem","klunpen","2",2,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4522,"tlamsus","clamsoos","2",3,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6114,"gukpim","cookpim","4",4,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",8465,"dletgin","gletkin","3",5,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",7923,"dliim","gleem","7",6,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4658,"treng","trang","6",7,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",5307,"dret","dret","6",8,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",5027,"bim","bim","4",9,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",9187,"gwut","gwoot","3",10,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4563,"douk","doke","6",11,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",7019,"dlain","gline","6",12,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",9893,"gakdum","gaktum","2",13,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4732,"gmut","gmoot","1",14,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6340,"biptet","biptit","2",15,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",7571,"daip","dipe","5",16,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",11436,"gekpup","gekpup","5",17,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",8931,"gintep","gintep","2",18,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6795,"mpahk","mpark","1",19,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",8292,"gatdum","getdum","2",20,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",12083,"driksum","driksum","3",21,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",11593,"mpat","mpat","1",22,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",5931,"pmaut","pnout","4",23,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4483,"staik","stike","7",24,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",9179,"tembip","timbip","3",25,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",9148,"santem","santum","6",26,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",16764,"dunbem","dunbem","3",27,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4035,"dlang","glang","2",28,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",12644,"keptus","keptus","7",29,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4851,"dmat","bnat","2",30,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6099,"nungtem","nunkim","3",31,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",3308,"mdak","mdak","1",32,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",8586,"ndek","mndeck","1",33,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",7942,"drembip","drembip","4",34,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",5794,"bwus","bwoos","6",35,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4874,"sandup","sandip","6",36,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6337,"tlangduk","plendook","4",37,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",17035,"draspung","drespoon","4",38,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4722,"spen","spen","7",39,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",5217,"genpum","ginpum","5",40,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6045,"dwis","dwis","3",41,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6290,"tlaip","tlipe","2",42,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",11532,"stup","stup","6",43,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4273,"trindus","trindus","6",44,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4274,"drensum","drinsum","3",45,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",6069,"nasgek","naskek","2",46,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",11369,"tlakgung","klatgun","3",47,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",12012,"skup","skup","5",48,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4937,"bnup","bnoop","2",49,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",4587,"gwas","gwass","6",50,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",5450,"beptus","beptus","2",51,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",9570,"ndaik","ndike","2",52,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
"English2-20241120-94",3690,"guut","goot","7",53,"ResponseActual",18,"male","yes","French"," Tigrinya","P0_Q4:7 years"
