"Subject","rt","stimulus","TranscriptionEnglish","Rating","CodingForStimulus","responseType","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English2-20241015-032",4985,"bepgik","bepgik","3",50,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",4395,"gistum","gistune","5",51,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",5266,"mepgut","mepgoot","3",52,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",2980,"ndeip","dape","7",53,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",4314,"gup","goop","7",54,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",4067,"gipsus","gipsus","4",55,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",5363,"tlasdung","clasdung","2",56,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",5853,"twen","twang","7",57,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",3072,"trahm","trom","6",58,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",2374,"mgit","mget","3",59,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-032",3130,"tlik","click","7",60,"ResponseActual",20,"female","Yes","Spanish","Since 13 years old"," still practicing so seven years"
"English2-20241015-033",10356,"tlipgat","clipgat","3",1,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7774,"bepgik","bepgick","3",2,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6384,"gistum","gistoon","4",3,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",8873,"tlumgak","tlumgack","2",4,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5289,"tep","tepp","6",5,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6954,"tlasdung","clasgtung","2",6,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",3704,"giit","geet","6",7,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",9386,"dlisbep","disbepp","2",8,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",9171,"tlemkun","tlemkunn","2",9,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5289,"nutbim","nipbem","2",10,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5744,"punseng","punsing","6",11,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7779,"tempuk","tempkook","5",12,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6475,"tlem","tlem","4",13,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",8876,"trindes","trindess","5",14,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",3500,"twas","twass","7",15,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",3764,"trahm","trum","6",16,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",8059,"gatkun","gattkun","2",17,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",14388,"twen","twing","6",18,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5484,"bem","bem","5",19,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7451,"nangdup","nangdoop","2",20,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5893,"pwuk","pwook","2",21,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4179,"ndeip","dape","6",22,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6298,"kutpim","kuppim","2",23,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",9660,"mgit","ngit","2",24,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4379,"kmaut","knought","7",25,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",8227,"pemdut","pemdoot","2",26,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6141,"drantung","drangtung","2",27,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5995,"tlepgim","clepgin","2",28,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",3300,"drain","drine","7",29,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",8148,"pmeit","pnagte","5",30,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6114,"mepgut","nepgoot","2",31,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",3436,"pwam","pwam","6",32,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5483,"stahm","staum","5",33,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7716,"ntek","ngtech","2",34,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4936,"tloum","tlaum","2",35,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4954,"dlemkus","blemkuss","2",36,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7499,"gipsus","gipsuss","1",37,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7930,"pundes","pundess","3",38,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7696,"stauk","staught","6",39,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4754,"kmeip","knape","5",40,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6194,"mkait","mckite","5",41,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",2836,"skain","skine","7",42,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7433,"tisbeng","tusbing","1",43,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5673,"paim","oppime","5",44,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4770,"gitpes","gitpess","2",45,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",8524,"drikteng","drickteng","1",46,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",7252,"suntem","soontem","2",47,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6548,"nboup","nbope","3",48,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",3652,"dlahm","glaum","6",49,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5722,"drakpum","drackpum","2",50,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5035,"tlik","tclick","2",51,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4585,"drumbeng","drungbing","2",52,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6178,"gup","guup","5",53,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",3802,"stuun","stoon","7",54,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4818,"sengdun","singdeng","1",55,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",19195,"dmut","dmoutt","4",56,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",3891,"dloun","dlone","5",57,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",6929,"ningpum","ningpung","3",58,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",4284,"drustet","dristet","5",59,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-033",5938,"pmiik","pneek","4",60,"ResponseActual",19,"female","yes","spanish","18 years old"," one year"
"English2-20241015-034",10597,"gitpes","getpess","3",1,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",9351,"tlumgak","tulumgap","2",2,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5873,"pemdut","pemdot","6",3,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4361,"ndeip","dape","6",4,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5394,"twas","twass","7",5,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6017,"tempuk","tempook","3",6,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5122,"mkait","akite","5",7,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4619,"drain","drine","7",8,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",9940,"gatkun","gatcone","2",9,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6108,"trahm","trum","6",10,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5827,"stuun","stoon","7",11,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",7491,"tlipgat","clipgat","2",12,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",8340,"pmiik","penec","3",13,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5532,"twen","twen","6",14,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",7531,"bepgik","bepgick","2",15,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5620,"nangdup","namdoup","1",16,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5595,"tloum","floam","5",17,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4628,"giit","geet","6",18,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",8148,"dlahm","flom","4",19,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5789,"dlisbep","blispep","2",20,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5132,"punseng","punsang","1",21,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6435,"trindes","trindess","2",22,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",7249,"tisbeng","tuspang","1",23,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6300,"drustet","dristet","3",24,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5604,"ningpum","ningpoon","1",25,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4860,"suntem","suntem","3",26,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6331,"dmut","damot","5",27,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6636,"tlik","tlick","3",28,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3674,"tlem","flen","5",29,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3300,"skain","skine","7",30,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3931,"dloun","floan","5",31,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5435,"ntek","tec","5",32,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5507,"nutbim","nunpin","3",33,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5493,"pundes","poondas","2",34,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5081,"drakpum","dracpoon","2",35,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",7841,"tlasdung","plastoon","5",36,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",7562,"mepgut","mepgot","3",37,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4307,"drikteng","dricktang","2",38,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4914,"tlepgim","flepgin","1",39,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3812,"pwam","pwam","6",40,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4227,"pwuk","pook","5",41,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3329,"bem","bem","5",42,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",9124,"tlemkun","flencun","2",43,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6128,"drumbeng","drinbang","2",44,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5369,"dlemkus","blemcus","1",45,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",9331,"kutpim","godpim","2",46,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3306,"tep","tep","7",47,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4732,"gistum","gistun","5",48,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",12517,"stauk","stouck","7",49,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4037,"gup","gup","6",50,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6817,"pmeit","pamate","6",51,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",8866,"drantung","drentung","2",52,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3249,"stahm","stom","5",53,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3441,"paim","pime","7",54,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",4298,"kmeip","camap","3",55,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5380,"gipsus","gipsus","2",56,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5083,"nboup","bope","5",57,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",5987,"sengdun","sangdin","2",58,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",6649,"kmaut","camout","5",59,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-034",3444,"mgit","git","6",60,"ResponseActual",20,"Female","Yes","A very small amount of spanish.","Highschool"," I took spanish classes all  four years."
"English2-20241015-035",12439,"stuun","stoon","4",1,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",9327,"pmeit","pemate","5",2,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",8728,"dlahm","delomn","3",3,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",10922,"drustet","dristet","2",4,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",14305,"dlemkus","dilemcus","1",5,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4667,"gistum","giston","2",6,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",6290,"gitpes","gitpess","2",7,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",6395,"tlik","delick","4",8,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",7932,"mepgut","mepgut","2",9,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4348,"mgit","megit","5",10,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",7203,"kmeip","kemape","3",11,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",11708,"twen","twane","6",12,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",12036,"tlemkun","delemkun","2",13,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",5924,"trahm","trahm","5",14,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",6412,"twas","twass","3",15,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",7355,"bepgik","bepkick","2",16,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",9120,"drikteng","jerkten","4",17,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",3347,"paim","pime","5",18,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",5132,"tisbeng","tisping","6",19,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",5316,"suntem","sunten","5",20,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",10571,"nangdup","nangdup","2",21,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",8355,"punseng","punsing","2",22,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",19778,"gatkun","gatken","4",23,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",5684,"pundes","pundess","4",24,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4435,"bem","bem","4",25,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",7685,"kmaut","kenout","3",26,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",6940,"dmut","demut","5",27,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",8916,"tlipgat","telipgatt","3",28,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",10675,"dlisbep","delispbap","3",29,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",19737,"sengdun","sangdin","2",30,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4867,"skain","skein","6",31,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",7853,"drakpum","dracpumn","2",32,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4393,"pwam","pwam","3",33,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",5078,"ningpum","ningpumn","1",34,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",5593,"nboup","boap","4",35,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4746,"pwuk","pwuck","1",36,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",6353,"stauk","stouck","5",37,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4852,"ntek","netech","6",38,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",13137,"dloun","deloane","6",39,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",9467,"tlepgim","telepkin","3",40,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",10109,"kutpim","kuttpin","2",41,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",7219,"tlumgak","telumgack","1",42,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",9060,"tloum","teloam","5",43,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",6649,"pmiik","penique","6",44,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4690,"tep","tepp","6",45,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",7604,"stahm","stomm","4",46,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",8545,"pemdut","pemdutt","2",47,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",11872,"gup","goup","2",48,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",5569,"drumbeng","jubing","4",49,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",12905,"tempuk","tempouck","4",50,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",4666,"giit","geet","5",51,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",11170,"tlasdung","telastum","3",52,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",3899,"tlem","telamn","2",53,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",7289,"gipsus","gipsous","6",54,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",5811,"drain","drine","5",55,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",6035,"mkait","mekite","3",56,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",6945,"nutbim","nutbim","2",57,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
"English2-20241015-035",10522,"drantung","drantongue","5",58,"ResponseActual",19,"Female","Yes","Beginner Mandarin; Beginner Tagalog","Mandarin: 13"," 2 years; Tagalog: 1"
