"Subject","rt","stimulus","CodingForStimulus","responseType","Rating","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English1a-20250205-214",2901,"tlakgung",30,"ResponseActual",2,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1461,"kmuup",31,"ResponseActual",2,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",3165,"spen",32,"ResponseActual",7,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",2829,"biptet",33,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",4124,"dlang",34,"ResponseActual",5,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",3901,"nasgek",35,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1628,"skup",36,"ResponseActual",3,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1908,"mpahk",37,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",2206,"treng",38,"ResponseActual",7,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1988,"driksum",39,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",2756,"tlaip",40,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",2931,"gakdum",41,"ResponseActual",2,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",2740,"mdak",42,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1644,"tlangduk",43,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1780,"draspung",44,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1646,"bimkun",45,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1588,"tlunpem",46,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1765,"pesgut",47,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1700,"gintep",48,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1565,"nungtem",49,"ResponseActual",2,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",2262,"druksan",50,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",2966,"dliim",51,"ResponseActual",4,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",3157,"dmat",52,"ResponseActual",7,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-214",1485,"gekpup",53,"ResponseActual",1,21,"female","yes","korean","21","I have been learning korean for almost a year now taking university courses"
"English1a-20250205-215",2187,"gukpim",1,"ResponseActual",2,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2146,"treng",2,"ResponseActual",6,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2683,"drembip",3,"ResponseActual",2,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2677,"tlunpem",4,"ResponseActual",1,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1731,"gakdum",5,"ResponseActual",1,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2700,"dwis",6,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1663,"bim",7,"ResponseActual",4,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2557,"tlakgung",8,"ResponseActual",2,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",3580,"daip",9,"ResponseActual",6,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2437,"nungtem",10,"ResponseActual",2,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2005,"guut",11,"ResponseActual",5,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2772,"biptet",12,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1788,"beptus",13,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",3252,"gatdum",14,"ResponseActual",5,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1277,"mdak",15,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2773,"trindus",16,"ResponseActual",2,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2235,"gmut",17,"ResponseActual",1,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1924,"dret",18,"ResponseActual",6,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2268,"dmat",19,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2924,"douk",20,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1707,"gintep",21,"ResponseActual",2,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1843,"dlain",22,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1509,"gwas",23,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1805,"ndaik",24,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1716,"mpat",25,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1738,"mpahk",26,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1620,"tlaip",27,"ResponseActual",5,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2701,"bimkun",28,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1491,"tlamsus",29,"ResponseActual",1,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2587,"ndek",30,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1284,"genpum",31,"ResponseActual",1,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",4125,"tembip",32,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1795,"bwus",33,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",4180,"tleik",34,"ResponseActual",4,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2381,"sandup",35,"ResponseActual",2,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1981,"dliim",36,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2517,"kmuup",37,"ResponseActual",1,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1382,"draspung",38,"ResponseActual",4,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2836,"dlang",39,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2364,"skup",40,"ResponseActual",5,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1940,"gwut",41,"ResponseActual",4,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1501,"stup",42,"ResponseActual",5,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1492,"pmaut",43,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1292,"druksan",44,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",3141,"dunbem",45,"ResponseActual",4,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1963,"pesgut",46,"ResponseActual",5,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1389,"dlupgik",47,"ResponseActual",2,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1556,"driksum",48,"ResponseActual",1,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1852,"tlangduk",49,"ResponseActual",3,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",2103,"gekpup",50,"ResponseActual",4,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1475,"staik",51,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1749,"drensum",52,"ResponseActual",7,21,"female","yes","none","n/a","n/a"
"English1a-20250205-215",1636,"keptus",53,"ResponseActual",5,21,"female","yes","none","n/a","n/a"
"English1a-20250205-216",6459,"keptus",1,"ResponseActual",4,20,"Female","yes","none","never","none"
"English1a-20250205-216",1916,"drembip",2,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",2372,"guut",3,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",2331,"dlang",4,"ResponseActual",4,20,"Female","yes","none","never","none"
"English1a-20250205-216",5668,"ndaik",5,"ResponseActual",7,20,"Female","yes","none","never","none"
"English1a-20250205-216",1810,"dlain",6,"ResponseActual",5,20,"Female","yes","none","never","none"
"English1a-20250205-216",1444,"dlupgik",7,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",1131,"dunbem",8,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",1572,"draspung",9,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",2012,"pesgut",10,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",3092,"staik",11,"ResponseActual",7,20,"Female","yes","none","never","none"
"English1a-20250205-216",1716,"bwus",12,"ResponseActual",4,20,"Female","yes","none","never","none"
"English1a-20250205-216",1511,"gatdum",13,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",1272,"gekpup",14,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",4819,"spen",15,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",2075,"tlamsus",16,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",2651,"biptet",17,"ResponseActual",3,20,"Female","yes","none","never","none"
"English1a-20250205-216",1290,"gakdum",18,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",2035,"nungtem",19,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",2045,"stup",20,"ResponseActual",5,20,"Female","yes","none","never","none"
"English1a-20250205-216",3493,"ndek",21,"ResponseActual",7,20,"Female","yes","none","never","none"
"English1a-20250205-216",2165,"mdak",22,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",1875,"driksum",23,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",1555,"treng",24,"ResponseActual",7,20,"Female","yes","none","never","none"
"English1a-20250205-216",2309,"gwas",25,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",2948,"nasgek",26,"ResponseActual",5,20,"Female","yes","none","never","none"
"English1a-20250205-216",1675,"daip",27,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",1220,"bimkun",28,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",3796,"mpat",29,"ResponseActual",7,20,"Female","yes","none","never","none"
"English1a-20250205-216",1379,"bim",30,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",2420,"sandup",31,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",1637,"gintep",32,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",1486,"tlangduk",33,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",2076,"gmut",34,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",2124,"daum",35,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",1837,"drensum",36,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",1989,"dwis",37,"ResponseActual",4,20,"Female","yes","none","never","none"
"English1a-20250205-216",1868,"gukpim",38,"ResponseActual",4,20,"Female","yes","none","never","none"
"English1a-20250205-216",2541,"tleik",39,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",1995,"dret",40,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",1386,"kmuup",41,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",1677,"santem",42,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",1500,"dlesbup",43,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",2022,"skup",44,"ResponseActual",5,20,"Female","yes","none","never","none"
"English1a-20250205-216",2020,"tembip",45,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",4141,"dliim",46,"ResponseActual",4,20,"Female","yes","none","never","none"
"English1a-20250205-216",1756,"dmat",47,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",1230,"gwut",48,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",1628,"tlunpem",49,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",2117,"pmaut",50,"ResponseActual",6,20,"Female","yes","none","never","none"
"English1a-20250205-216",1709,"druksan",51,"ResponseActual",1,20,"Female","yes","none","never","none"
"English1a-20250205-216",1517,"beptus",52,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-216",1828,"bnup",53,"ResponseActual",2,20,"Female","yes","none","never","none"
"English1a-20250205-217",7139,"tlakgung",1,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3364,"bimkun",2,"ResponseActual",1,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2057,"stup",3,"ResponseActual",6,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3155,"gatdum",4,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3501,"tlangduk",5,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",4005,"ndaik",6,"ResponseActual",6,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2252,"bnup",7,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2964,"mdak",8,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3813,"tlaip",9,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2454,"nasgek",10,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2699,"nungtem",11,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2253,"guut",12,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",1965,"gakdum",13,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",4749,"skup",14,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",4413,"tembip",15,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",4357,"gukpim",16,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3301,"tlamsus",17,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2093,"pesgut",18,"ResponseActual",6,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2446,"driksum",19,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2037,"dwis",20,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2302,"pmaut",21,"ResponseActual",7,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",5517,"tlunpem",22,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",5292,"daum",23,"ResponseActual",5,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3613,"staik",24,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2813,"dliim",25,"ResponseActual",7,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",1677,"dlupgik",26,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3325,"beptus",27,"ResponseActual",6,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2389,"gwas",28,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",1988,"dlain",29,"ResponseActual",7,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2461,"genpum",30,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",1500,"drensum",31,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2356,"treng",32,"ResponseActual",7,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2894,"dlesbup",33,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",4157,"kmuup",34,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3740,"sandup",35,"ResponseActual",5,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2076,"trindus",36,"ResponseActual",5,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2340,"drembip",37,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3492,"gekpup",38,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",1868,"spen",39,"ResponseActual",7,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2542,"daip",40,"ResponseActual",5,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",1318,"dlang",41,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2051,"dmat",42,"ResponseActual",7,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2188,"mpahk",43,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",4893,"draspung",44,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2390,"gintep",45,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",3613,"dunbem",46,"ResponseActual",4,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2964,"dletgin",47,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2468,"santem",48,"ResponseActual",5,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",1549,"dret",49,"ResponseActual",6,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",1466,"bim",50,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2045,"gmut",51,"ResponseActual",3,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",4160,"druksan",52,"ResponseActual",2,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-217",2145,"bwus",53,"ResponseActual",1,19,"female","yes","some french","15 for 2 years","difficult but satisfying"
"English1a-20250205-218",1611,"tlamsus",1,"ResponseActual",6,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2563,"douk",2,"ResponseActual",6,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2050,"dlain",3,"ResponseActual",5,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2099,"stup",4,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",3524,"bnup",5,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2845,"trindus",6,"ResponseActual",4,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",3324,"gwas",7,"ResponseActual",5,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1570,"mpahk",8,"ResponseActual",4,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1867,"dlesbup",9,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",3259,"drembip",10,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",3749,"gekpup",11,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2757,"nasgek",12,"ResponseActual",3,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1884,"sandup",13,"ResponseActual",4,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",8005,"ndaik",14,"ResponseActual",5,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1980,"spen",15,"ResponseActual",7,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1916,"tlakgung",16,"ResponseActual",1,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2116,"dret",17,"ResponseActual",4,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1860,"gakdum",18,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1613,"biptet",19,"ResponseActual",4,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1996,"pesgut",20,"ResponseActual",5,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2506,"bim",21,"ResponseActual",3,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2020,"guut",22,"ResponseActual",3,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1997,"mdak",23,"ResponseActual",5,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1925,"daum",24,"ResponseActual",6,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1748,"dletgin",25,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1380,"dliim",26,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2107,"pmaut",27,"ResponseActual",3,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1844,"genpum",28,"ResponseActual",5,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1540,"santem",29,"ResponseActual",5,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1547,"keptus",30,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2677,"dmat",31,"ResponseActual",7,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",3619,"druksan",32,"ResponseActual",6,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1828,"nungtem",33,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1733,"bwus",34,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2069,"tlangduk",35,"ResponseActual",1,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1956,"treng",36,"ResponseActual",6,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2070,"mpat",37,"ResponseActual",7,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1885,"dunbem",38,"ResponseActual",1,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1541,"gatdum",39,"ResponseActual",1,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2574,"beptus",40,"ResponseActual",7,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",4045,"daip",41,"ResponseActual",3,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2117,"dlang",42,"ResponseActual",4,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2763,"tembip",43,"ResponseActual",5,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1491,"draspung",44,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2004,"drensum",45,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2076,"dwis",46,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",4709,"ndek",47,"ResponseActual",7,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2461,"driksum",48,"ResponseActual",1,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1570,"gukpim",49,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1549,"bimkun",50,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2132,"tlaip",51,"ResponseActual",3,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",2390,"skup",52,"ResponseActual",6,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
"English1a-20250205-218",1421,"gintep",53,"ResponseActual",2,22,"Female","Yes","some spanish","14-19"," 5(years),high school and college classes, got to spanish 3 in college "
