"Subject","rt","stimulus","CodingForStimulus","responseType","Rating","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English1a-20250122-159",2959,"ningpum",48,"ResponseActual",2,27,"female","yes","n/a","5","spanish- sedondary school classes and friends "
"English1a-20250122-159",1676,"tlumgak",49,"ResponseActual",2,27,"female","yes","n/a","5","spanish- sedondary school classes and friends "
"English1a-20250122-159",1940,"dlemkus",50,"ResponseActual",2,27,"female","yes","n/a","5","spanish- sedondary school classes and friends "
"English1a-20250122-159",2068,"twen",51,"ResponseActual",7,27,"female","yes","n/a","5","spanish- sedondary school classes and friends "
"English1a-20250122-159",1708,"ntek",52,"ResponseActual",6,27,"female","yes","n/a","5","spanish- sedondary school classes and friends "
"English1a-20250122-159",1932,"dlahm",53,"ResponseActual",2,27,"female","yes","n/a","5","spanish- sedondary school classes and friends "
"English1a-20250122-160",6444,"sengdun",1,"ResponseActual",2,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2409,"mgit",2,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2193,"tep",3,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2475,"dlemkus",4,"ResponseActual",3,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2042,"giit",5,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3859,"kmeip",6,"ResponseActual",2,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2547,"tlemkun",7,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2613,"gipsus",8,"ResponseActual",2,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2501,"pwam",9,"ResponseActual",1,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",6619,"drakpum",10,"ResponseActual",4,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3636,"pmiik",11,"ResponseActual",4,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2324,"drain",12,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",5763,"tloum",13,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2371,"nangdup",14,"ResponseActual",1,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",6757,"twen",15,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3427,"dlisbep",16,"ResponseActual",3,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1940,"bepgik",17,"ResponseActual",3,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1798,"tlem",18,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3485,"nboup",19,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",4846,"drumbeng",20,"ResponseActual",4,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1790,"nutbim",21,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2117,"ningpum",22,"ResponseActual",1,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3517,"bem",23,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",6557,"gatkun",24,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1834,"stuun",25,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3964,"mepgut",26,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1854,"pundes",27,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1829,"gup",28,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2213,"suntem",29,"ResponseActual",2,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2181,"stahm",30,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3988,"trindes",31,"ResponseActual",3,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3580,"twas",32,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2077,"ntek",33,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2364,"dmut",34,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1875,"drikteng",35,"ResponseActual",2,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1501,"pmeit",36,"ResponseActual",2,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1827,"gistum",37,"ResponseActual",2,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1644,"ndeip",38,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2036,"tlik",39,"ResponseActual",6,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2172,"tlepgim",40,"ResponseActual",3,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2803,"tisbeng",41,"ResponseActual",4,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2269,"kmaut",42,"ResponseActual",4,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3268,"skain",43,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1388,"stauk",44,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3516,"punseng",45,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1796,"pemdut",46,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",4773,"tempuk",47,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1604,"gitpes",48,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",3270,"drantung",49,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2094,"kutpim",50,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2445,"drustet",51,"ResponseActual",5,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",1706,"paim",52,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-160",2042,"trahm",53,"ResponseActual",7,22,"Female","Yes.","Some German","Ages 13-18","I enjoyed learning another language. German was easy to learn, the only difficult part was learning new grammar rules. But after you get the rules down, it becomes easier. "
"English1a-20250122-161",6299,"nutbim",1,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2154,"pmeit",2,"ResponseActual",1,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3715,"tlasdung",3,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3258,"tlumgak",4,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2445,"tlepgim",5,"ResponseActual",1,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3060,"tep",6,"ResponseActual",6,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2403,"stauk",7,"ResponseActual",7,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",5731,"tlipgat",8,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",4884,"pemdut",9,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3707,"gatkun",10,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2386,"dloun",11,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2788,"tempuk",12,"ResponseActual",1,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3141,"dmut",13,"ResponseActual",1,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",4141,"dlahm",14,"ResponseActual",1,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3922,"suntem",15,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3796,"nboup",16,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",6228,"kmaut",17,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3348,"mepgut",18,"ResponseActual",4,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3022,"mkait",19,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",5339,"trahm",20,"ResponseActual",7,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3108,"tlem",21,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2708,"gistum",22,"ResponseActual",4,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",4293,"tlemkun",23,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2804,"skain",24,"ResponseActual",6,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2964,"twen",25,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",4029,"stuun",26,"ResponseActual",6,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2003,"ningpum",27,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2820,"twas",28,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2340,"pwam",29,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3429,"tisbeng",30,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2397,"sengdun",31,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3715,"pundes",32,"ResponseActual",4,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2859,"pwuk",33,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",1764,"ntek",34,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3668,"paim",35,"ResponseActual",6,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3925,"kutpim",36,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2348,"dlisbep",37,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",5709,"dlemkus",38,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3092,"pmiik",39,"ResponseActual",1,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2481,"gipsus",40,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3140,"kmeip",41,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",9363,"nangdup",42,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3605,"mgit",43,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3008,"drumbeng",44,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",1993,"drain",45,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",4811,"giit",46,"ResponseActual",7,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3851,"drantung",47,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",4780,"drustet",48,"ResponseActual",2,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",4195,"trindes",49,"ResponseActual",5,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",4605,"stahm",50,"ResponseActual",6,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",2892,"bepgik",51,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3660,"drikteng",52,"ResponseActual",3,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-161",3614,"bem",53,"ResponseActual",4,21,"Female","Yes","N/A","N/A","N/A"
"English1a-20250122-162",2140,"tlasdung",1,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",3979,"gitpes",2,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",3035,"kmeip",3,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2500,"gipsus",4,"ResponseActual",3,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2141,"tlem",5,"ResponseActual",7,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1939,"pwuk",6,"ResponseActual",4,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1427,"dlisbep",7,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2940,"dlemkus",8,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1780,"twas",9,"ResponseActual",5,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1372,"pundes",10,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1379,"gatkun",11,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",3061,"pwam",12,"ResponseActual",3,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1364,"bem",13,"ResponseActual",5,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",3300,"trahm",14,"ResponseActual",4,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1460,"ningpum",15,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1381,"tlepgim",16,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2540,"pmiik",17,"ResponseActual",3,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2348,"tlik",18,"ResponseActual",6,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2373,"gup",19,"ResponseActual",5,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2405,"drikteng",20,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1357,"mepgut",21,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1365,"suntem",22,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1580,"ntek",23,"ResponseActual",5,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1260,"stauk",24,"ResponseActual",6,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",3159,"sengdun",25,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",4093,"twen",26,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1691,"tempuk",27,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1028,"punseng",28,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1004,"bepgik",29,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",3356,"nutbim",30,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",3189,"tlemkun",31,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1060,"tloum",32,"ResponseActual",3,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1428,"dmut",33,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2611,"pemdut",34,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2117,"skain",35,"ResponseActual",4,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1705,"paim",36,"ResponseActual",5,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2350,"kutpim",37,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1269,"drantung",38,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2749,"giit",39,"ResponseActual",5,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1341,"pmeit",40,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1900,"dloun",41,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2150,"tisbeng",42,"ResponseActual",3,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2804,"ndeip",43,"ResponseActual",5,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1860,"gistum",44,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",2094,"nboup",45,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1725,"mgit",46,"ResponseActual",5,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1220,"stuun",47,"ResponseActual",6,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1830,"tlumgak",48,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1293,"drain",49,"ResponseActual",7,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1773,"dlahm",50,"ResponseActual",7,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1277,"drakpum",51,"ResponseActual",2,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1492,"tlipgat",52,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-162",1237,"nangdup",53,"ResponseActual",1,23,"female","yes","none","n/a","n/a"
"English1a-20250122-163",5940,"gatkun",1,"ResponseActual",5,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",2068,"tlipgat",2,"ResponseActual",1,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1379,"skain",3,"ResponseActual",7,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",2138,"nboup",4,"ResponseActual",6,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",2413,"stauk",5,"ResponseActual",7,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1379,"dmut",6,"ResponseActual",1,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1684,"tempuk",7,"ResponseActual",4,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",6805,"ndeip",8,"ResponseActual",6,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1548,"tloum",9,"ResponseActual",1,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1427,"sengdun",10,"ResponseActual",3,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",3028,"tlik",11,"ResponseActual",4,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",2059,"stuun",12,"ResponseActual",6,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",2253,"suntem",13,"ResponseActual",4,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",5916,"tisbeng",14,"ResponseActual",4,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",4189,"tlemkun",15,"ResponseActual",3,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",7324,"drantung",16,"ResponseActual",2,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",2084,"stahm",17,"ResponseActual",5,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",2581,"giit",18,"ResponseActual",7,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1621,"dloun",19,"ResponseActual",2,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1716,"tlem",20,"ResponseActual",2,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1748,"trahm",21,"ResponseActual",4,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",4796,"punseng",22,"ResponseActual",5,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",3061,"kutpim",23,"ResponseActual",3,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",7012,"dlemkus",24,"ResponseActual",3,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",2300,"gipsus",25,"ResponseActual",2,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1390,"pwuk",26,"ResponseActual",2,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1764,"kmaut",27,"ResponseActual",1,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1460,"pundes",28,"ResponseActual",4,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
"English1a-20250122-163",1684,"mkait",29,"ResponseActual",3,18,"Male","Yes","Slight German and Spanish","11-14 I learned different languages","took two years of spanish and one year of german"
